reach-v2/SuccessRate,door-open-v2/StdReturn,door-open-v2/AverageDiscountedReturn,reach-v2/MinReturn,push-v2/SuccessRate,MetaTest/sweep-into-v2/NumEpisodes,MetaTest/shelf-place-v2/MaxReturn,sweep-v2/TerminationRate,sweep-v2/AverageDiscountedReturn,drawer-close-v2/AverageReturn,drawer-close-v2/NumEpisodes,button-press-topdown-v2/NumEpisodes,sweep-v2/MinReturn,drawer-close-v2/MaxReturn,push-v2/NumEpisodes,MetaTest/sweep-into-v2/TerminationRate,MetaTest/shelf-place-v2/AverageReturn,sweep-v2/Iteration,Average/AverageReturn,MetaTest/sweep-into-v2/MinReturn,MetaTest/shelf-place-v2/TerminationRate,MetaTest/lever-pull-v2/SuccessRate,MetaTest/door-close-v2/Iteration,MetaTest/Average/StdReturn,button-press-topdown-v2/Iteration,sweep-v2/MaxReturn,pick-place-v2/AverageReturn,peg-insert-side-v2/AverageDiscountedReturn,MetaTest/door-close-v2/AverageReturn,window-open-v2/AverageDiscountedReturn,push-v2/TerminationRate,door-open-v2/SuccessRate,peg-insert-side-v2/TerminationRate,door-open-v2/TerminationRate,basketball-v2/SuccessRate,MetaTest/drawer-open-v2/StdReturn,button-press-topdown-v2/StdReturn,peg-insert-side-v2/StdReturn,Average/NumEpisodes,window-open-v2/StdReturn,button-press-topdown-v2/AverageReturn,MetaTest/shelf-place-v2/MinReturn,MetaTest/lever-pull-v2/MaxReturn,button-press-topdown-v2/SuccessRate,window-open-v2/NumEpisodes,peg-insert-side-v2/AverageReturn,push-v2/Iteration,window-open-v2/MinReturn,drawer-close-v2/TerminationRate,sweep-v2/AverageReturn,pick-place-v2/MaxReturn,sweep-v2/NumEpisodes,Average/TerminationRate,MetaTest/drawer-open-v2/AverageReturn,drawer-close-v2/MinReturn,MetaTest/sweep-into-v2/MaxReturn,Average/Iteration,MetaTest/drawer-open-v2/SuccessRate,window-open-v2/MaxReturn,GaussianMLPPolicy/LossBefore,push-v2/StdReturn,sweep-v2/StdReturn,Average/SuccessRate,GaussianMLPPolicy/dLoss,pick-place-v2/NumEpisodes,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/drawer-open-v2/TerminationRate,drawer-close-v2/Iteration,pick-place-v2/SuccessRate,door-open-v2/AverageReturn,MetaTest/shelf-place-v2/Iteration,basketball-v2/MinReturn,reach-v2/TerminationRate,MetaTest/door-close-v2/MaxReturn,peg-insert-side-v2/MinReturn,pick-place-v2/TerminationRate,Iteration,MetaTest/Average/AverageReturn,push-v2/MinReturn,MetaTest/lever-pull-v2/Iteration,GaussianMLPPolicy/KLBefore,door-open-v2/MinReturn,MetaTest/lever-pull-v2/TerminationRate,window-open-v2/TerminationRate,drawer-close-v2/StdReturn,button-press-topdown-v2/TerminationRate,MetaTest/Average/MaxReturn,basketball-v2/Iteration,basketball-v2/MaxReturn,MetaTest/shelf-place-v2/NumEpisodes,basketball-v2/NumEpisodes,peg-insert-side-v2/SuccessRate,Average/StdReturn,MetaTest/door-close-v2/NumEpisodes,TotalEnvSteps,drawer-close-v2/AverageDiscountedReturn,push-v2/AverageReturn,reach-v2/StdReturn,GaussianMLPPolicy/KLAfter,MetaTest/lever-pull-v2/MinReturn,MetaTest/drawer-open-v2/MinReturn,window-open-v2/SuccessRate,MetaTest/sweep-into-v2/AverageDiscountedReturn,pick-place-v2/StdReturn,MetaTest/sweep-into-v2/SuccessRate,MetaTest/door-close-v2/TerminationRate,MetaTest/shelf-place-v2/SuccessRate,reach-v2/AverageDiscountedReturn,MetaTest/door-close-v2/AverageDiscountedReturn,MetaTest/Average/Iteration,push-v2/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,peg-insert-side-v2/MaxReturn,MetaTest/drawer-open-v2/MaxReturn,reach-v2/MaxReturn,MetaTest/door-close-v2/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/shelf-place-v2/AverageDiscountedReturn,MetaTest/Average/TerminationRate,basketball-v2/StdReturn,button-press-topdown-v2/AverageDiscountedReturn,button-press-topdown-v2/MinReturn,peg-insert-side-v2/NumEpisodes,MetaTest/door-close-v2/StdReturn,door-open-v2/MaxReturn,MetaTest/sweep-into-v2/AverageReturn,Average/MinReturn,MetaTest/sweep-into-v2/StdReturn,MetaTest/drawer-open-v2/AverageDiscountedReturn,sweep-v2/SuccessRate,window-open-v2/Iteration,MetaTest/door-close-v2/MinReturn,pick-place-v2/MinReturn,MetaTest/lever-pull-v2/AverageReturn,pick-place-v2/Iteration,Average/AverageDiscountedReturn,MetaTest/shelf-place-v2/StdReturn,MetaTest/Average/NumEpisodes,push-v2/MaxReturn,reach-v2/Iteration,peg-insert-side-v2/Iteration,GaussianMLPPolicy/Entropy,reach-v2/NumEpisodes,MetaTest/Average/MinReturn,basketball-v2/TerminationRate,Average/MaxReturn,MetaTest/sweep-into-v2/Iteration,MetaTest/lever-pull-v2/StdReturn,basketball-v2/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/lever-pull-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/Iteration,button-press-topdown-v2/MaxReturn,door-open-v2/NumEpisodes,window-open-v2/AverageReturn,MetaTest/lever-pull-v2/NumEpisodes,pick-place-v2/AverageDiscountedReturn,door-open-v2/Iteration,basketball-v2/AverageReturn,drawer-close-v2/SuccessRate,reach-v2/AverageReturn
0.0,133.72788159331023,45.640793992987064,122.2016869817968,0.0,50,0.1804623399833362,0.0,15.968257586758096,1486.966438002234,20,20,38.16020796405786,4931.496282059041,20,0.0,0.003609246799666724,0,256.67055277381405,6.411112284178533,0.0,0.0,0,564.5814553088367,0,82.08877963426285,5.234915260598246,1.1749510537638108,62.50369044240506,40.643122513635475,0.0,0.0,0.0,0.0,0.0,682.9662557258213,113.53663919828558,0.8955936046579643,200,14.14914851395088,315.61012072079944,0.0,367.977220976777,0.2,20,4.580060067043924,0,176.31249845361313,0.0,59.39477319403164,11.796594779926838,20,0.0,1240.9439291557192,3.5177313202794886,45.884261181205694,0,0.0,229.80909528939998,-0.004419813863933086,19.408774694418337,9.497111706320224,0.065,0.002604218665510416,20,50,0.0,0,0.0,266.31451435952954,0,0.9010066358420844,0.0,197.32385887823338,3.329956761989802,0.0,0,306.0545004704287,6.309412362616632,0,0.0,175.56123875155896,0.0,0.0,1968.8494499573824,0.0,2409.4294636828804,0,30.712239113547916,50,20,0.0,756.1749730332332,50,200000,187.7560043002188,19.95768336484597,51.455158923214036,0.00671048229560256,42.97666104879567,419.71756350221483,0.0,18.653981256716904,2.5951314054123866,0.0,0.0,0.0,71.47254752262276,62.50369044240505,0,8.727272181300512,-0.007024032529443502,6.920963860326351,2409.4294636828804,292.2476005306864,0.0,306.0545004704287,0.003609246799666724,0.0,6.451307177778418,55.09254795993105,123.95160944802217,20,33.53423223903603,561.3417130593027,18.653981256716904,0.9010066358420844,9.084834154511702,1240.9439291557196,0.0,0,30.70008013780691,1.985178448124847,208.16729225050273,0,43.05263102258956,0.02526472759766707,250,72.30563602810172,0,0,5.639494895935059,20,0.0,0.0,4931.496282059041,0,83.23316299584991,2.072221623772743,0.0,208.16729225050273,0,496.65919432914916,20,194.97733257546432,50,1.978591490905141,0,7.141426318840604,0.45,206.52826387475255
0.0,155.38028590963233,59.998824821076425,157.27988266043323,0.0,50,1.253921859974123,0.0,14.592751118000411,971.1907377110168,20,20,31.940792764258084,4622.082702902542,20,0.0,0.027110537663271282,1,211.59885161276299,6.5193197264639915,0.0,0.0,1,419.984343334391,1,78.18411680296228,2.605700826030428,2.1778840044827743,67.17886261261407,41.872479135503646,0.0,0.0,0.0,0.0,0.0,506.05170113794367,113.74544365816257,6.078315661413468,200,24.260898473869283,232.35608839775205,0.0,374.75721210562597,0.15,20,7.75733994716545,1,152.48084085337544,0.0,57.2388624823397,4.028519804982828,20,0.0,934.572261534583,1.4195871429919165,239.44796662325552,1,0.0,233.8931325531272,-0.005077846348285675,4.7410630352166,11.085937022897541,0.04,0.00509458314627409,20,50,0.0,1,0.0,384.7439604649011,1,2.2540722101281467,0.0,155.1085039704618,3.105131030914692,0.0,1,247.68013943612598,6.723026772878736,1,0.0,175.12310703996403,0.0,0.0,1692.407886351394,0.0,2440.5255328547973,1,23.21504163854981,50,20,0.0,608.9122553969138,50,400000,93.55999907081532,11.950646335297979,82.03649114158671,0.006620672531425953,43.07901213847952,439.77131703425465,0.0,27.94512631248353,0.5657156945434103,0.0,0.0,0.0,84.60132806024964,67.17886261261407,1,4.530647882945743,-0.010172429494559765,28.346769926033918,2440.5255328547973,410.51154431650957,0.0,247.68013943612604,0.027110537663271286,0.0,4.684010741976945,49.70905105903849,65.75854514066138,20,32.15617510591835,608.3056028209603,27.94512631248353,1.4195871429919165,36.35009545050932,934.5722615345834,0.0,1,28.002634682018577,1.9444003932792178,208.67733618328603,1,35.48697236171847,0.17583484006525604,250,28.48381561784411,1,1,5.6132354736328125,20,0.0,0.0,4622.082702902542,1,89.17580018394602,2.711945840892131,0.0,208.67733618328603,1,462.99056040682035,20,195.83829277769172,50,1.114812624180111,1,8.389677384529323,0.25,243.9172098009056
0.0,165.03358433648876,55.998440085967424,139.77972847671714,0.0,50,2.9290533130184726,0.0,16.844268649746176,1436.7691498950026,20,20,28.741334471578885,4862.95374139878,20,0.0,0.09261455945641074,2,250.61226352614602,6.036960098124515,0.0,0.0,2,526.6749926089959,2,90.11306632557753,4.38309604757431,1.7484595809691623,93.06177453948276,43.167321387562225,0.0,0.0,0.0,0.0,0.0,605.0461788322696,105.65196596074937,3.017668710130127,200,18.2785607034541,272.1370466388798,0.0,368.02521921083184,0.3,20,6.7197886503366675,2,190.3795648566714,0.0,55.00830646647809,13.124893618769654,20,0.0,1177.3601425309816,3.4140827001136023,420.2795296227397,2,0.0,253.05057992566674,0.0045922608114778996,10.740293085078504,13.88819249291256,0.08,0.003186481655575335,20,50,0.0,2,0.0,302.36807423026784,2,1.1741052701286443,0.0,1178.8480953304183,4.3656586095317405,0.0,2,302.71826004454186,8.142678642210175,2,0.0,175.6679498997136,0.0,0.0,1797.4232154569365,0.0,2420.8468769045185,2,20.18513621914031,50,20,0.0,704.2429363245867,50,600000,154.1333053187615,16.715269020913958,34.71606350039867,0.00989293772727251,41.88371979546337,468.1009684108462,0.0,39.64677093143502,3.3906656952689533,0.0,0.0,0.0,65.3606463351819,93.06177453948276,2,7.873392941333897,0.0014057791559025645,18.42363356947682,2420.8468769045185,255.33402107273426,0.02,302.7182600445419,0.09261455945641078,0.0,3.9636821310601777,50.82300670048279,145.59289594085715,20,167.61805976169455,619.8501928335468,39.646770931435,1.1741052701286443,78.85097031029777,1177.3601425309816,0.0,2,27.371168301078296,1.5296004711024427,203.42999766135353,2,39.98516533492002,0.44186243880030995,250,44.343820347294546,2,2,5.659385681152344,20,0.0,0.0,4862.95374139878,2,83.28903114487764,2.0945670354048804,0.004,203.42999766135353,2,502.88216286544656,20,223.59788928503067,50,1.8082453137902454,2,5.53961669068959,0.5,182.88439833628675
0.0,149.24522858758172,61.66637314687354,173.75111178925042,0.0,50,1.9561671404533667,0.0,20.777073537654054,1060.5762108954916,20,20,30.94050921223126,4564.875330916197,20,0.0,0.042019351825081694,3,241.54442420332708,4.408308835978795,0.0,0.0,3,779.546263737149,3,279.97824392909985,4.576520700089306,1.5735881886600016,1160.8883089916274,44.065191254754104,0.0,0.0,0.0,0.0,0.0,578.5655370259185,94.81760922511225,1.5241785129141832,200,52.98267101936296,350.82777819904805,0.0,375.6788230977434,0.45,20,5.649311787409306,3,162.15169766477246,0.0,68.59359580981842,11.772902357405934,20,0.0,1118.7097535151995,2.0831347641332636,357.13955193155334,3,0.0,440.1419377316725,0.0012657383922487497,11.126372948419624,49.35072571334587,0.09,0.004010444972664118,20,50,0.0,3,0.0,419.3367821853868,3,1.315577022662827,0.0,3601.9142542489535,3.289202456908838,0.0,3,510.2870762324846,7.120604345272353,3,0.0,174.72284114290895,0.0,0.0,1552.9645379075723,0.0,3601.9142542489535,3,13.419461957581166,50,20,0.0,584.4949640001258,50,800000,99.65169155876038,15.758085200142721,66.71981759331001,0.00709399301558733,40.95539314748478,485.74920082992276,0.05,59.802998445949214,2.6570856125969273,0.0,0.0,0.0,86.9058593711649,1160.8883089916274,3,6.5865536221819125,-0.002744706580415368,8.211379028354923,2412.526555320038,450.0744910398262,0.52,510.28707623248454,0.04201935182508167,0.0,2.819991878283333,65.07451211615344,136.75533335418345,20,1158.7709875435025,625.4909464600603,59.802998445949214,1.315577022662827,76.21712504559676,1118.7097535151995,0.0,3,64.47683783350432,2.2858149762753164,211.99230085782162,3,38.94482825032469,0.27419977226655723,250,49.47388792550792,3,3,5.6512370109558105,20,0.0,0.0,4564.875330916197,3,97.15279339598054,1.93377317865863,0.104,211.99230085782165,3,473.45518382930646,20,225.03675038785894,50,1.2136665283859966,3,5.161883419041633,0.4,259.92732344898434
0.0,130.11672405638956,86.64321322472071,239.66473070291372,0.0,50,32.16546784898256,0.0,15.572613677959291,1352.1105206169766,20,20,22.954156455112475,4902.333913492671,20,0.0,0.6683767492794579,4,295.3858356243298,5.496113260092497,0.0,0.0,4,573.3619895807158,4,87.15520360497273,3.931914336707674,4.014016073878703,201.78705851208818,42.389900414258534,0.0,0.0,0.0,0.0,0.0,576.7112140723762,102.55766447561828,30.938062829105107,200,21.02018160965243,255.9402458074995,0.0,384.4113467455531,0.3,20,14.72021506334649,4,176.26153746215056,0.0,53.03886088168578,11.32301451031535,20,0.0,1265.5686582605915,3.2265144555252636,505.8446046635208,4,0.0,278.95805127413405,-3.8834525184938684e-05,225.3849463548567,17.343322112318376,0.085,0.0030404992830881383,20,50,0.0,4,0.0,542.3270549550949,4,1.1003426526022704,0.0,2958.0355541474028,2.898807738239914,0.0,4,348.49016945123145,7.785389234348364,4,0.0,187.16947126022893,0.0,0.0,1837.2503629074683,0.0,2958.0355541474028,4,42.560025129423494,50,20,0.0,713.0935868717073,50,1000000,188.34187193345718,65.22300744800096,263.9786601523257,0.006448936648666859,43.96987548441151,469.14336757179535,0.05,47.30985956481646,2.032483355203089,0.0,0.0,0.0,127.96521293358357,201.78705851208818,4,19.778643648786925,-0.003079333808273077,146.9256155253113,2544.8511377950713,1509.345383385592,0.06,348.4901694512314,0.6683767492794577,0.0,8.57121469464684,54.09749726893447,109.98117997293252,20,453.1430177380352,770.9324323214533,47.30985956481647,1.1003426526022704,89.11059753692035,1265.5686582605913,0.0,4,41.86215971203976,1.7703177228290299,227.11689416938142,4,54.31680357020205,4.50113625190061,250,1047.2331753144995,4,4,5.654147624969482,20,0.0,0.0,4902.333913492671,4,94.06736844872962,2.5456908677215995,0.012,227.11689416938142,4,436.31508738065,20,226.4429256834028,50,1.8193756587195762,4,8.995807601790814,0.5,431.12780384879215
0.0,164.18103806401967,86.22424582058731,215.56178016627328,0.0,50,26.5343548959011,0.0,15.03380085793803,1461.2596634331385,20,20,36.727979587915144,4781.46479364721,20,0.0,0.5667893547378468,5,295.4908530704091,7.289461322951894,0.0,0.0,5,510.05139173186075,5,107.21174420138932,5.680217994868358,1.3080651232457692,62.45239749490387,42.7645283951913,0.0,0.0,0.0,0.0,0.0,590.9828917356704,86.48163533514969,0.5379449380197582,200,33.16639156878377,365.3650687106276,0.0,404.15598287683383,0.3,20,4.8379606348041735,5,175.56100116704005,0.0,54.17285516591352,11.90123751334405,20,0.0,1149.9212137232241,1.3467900265509838,338.07616918455585,5,0.0,329.1314141189383,0.004381163511425257,5.560123539740177,13.522025503027544,0.07,0.0031961773056536913,20,50,0.0,5,0.0,547.2951841473363,5,1.4255279590353789,0.0,147.75142321048415,3.279517091620731,0.0,5,297.50764588499754,5.223881183273143,5,0.0,196.11901482634983,0.0,0.0,2086.2561938838276,0.0,2388.979522817723,5,18.11403911516539,50,20,0.0,788.4038147374762,50,1200000,208.86452756625613,11.69000346645046,58.5917563437446,0.006446822080761194,46.62918125301506,488.0085488597059,0.05,47.50413529930507,2.93299666758993,0.0,0.0,0.0,82.87219079998303,62.45239749490388,5,5.189176817438688,0.0011849862057715654,5.942046313578255,2388.979522817723,474.07047793323414,0.0,297.50764588499754,0.5667893547378468,0.0,4.451829919465792,66.5565120601419,193.79010982466258,20,23.06551626150841,789.4386370091025,47.50413529930506,1.3467900265509838,66.43123561793426,1149.9212137232241,0.0,5,33.45907099485051,1.958796392790886,227.0936935528165,5,51.326405545603045,3.7145659156671624,250,31.281241179286823,5,5,5.680880546569824,20,0.0,0.0,4781.46479364721,5,95.12515394022174,1.900738376268564,0.0,227.09369355281652,5,526.4540167561141,20,215.50032245237793,50,2.550269638979712,5,7.409627021175302,0.35,281.6976276773994
0.0,76.56520451996779,74.18884399817833,187.08823148901027,0.0,50,7.1429690322686294,0.0,17.830858822114028,740.3255469485808,20,20,21.434147236104284,4704.820549046732,20,0.0,0.16180013118332923,6,218.5447833447409,6.854502583089133,0.0,0.0,6,583.4264770867866,6,143.57725362247217,8.500784398699277,2.3438528103243708,162.6241562218143,43.759483888855634,0.0,0.0,0.0,0.0,0.0,598.0064828199445,113.07788974946675,8.657014551018992,200,35.50114767752231,372.30865188117326,0.0,416.1339817369889,0.25,20,10.298526071103613,6,173.10333873026988,0.0,58.864772982900625,22.199775893334337,20,0.0,1348.9804272526192,0.6192806920504648,432.8364780541965,6,0.0,335.25258885315685,0.0003512423427309841,11.720497769219708,23.57117066656944,0.045,0.0036830830795224756,20,50,0.0,6,0.0,496.65940092655546,6,1.2549772146229925,0.0,1330.1235641309695,4.6829372902886135,0.0,6,356.47781662445874,7.645441420533859,6,0.0,290.71211657303724,0.0,0.0,1650.0895877548362,0.0,2372.5371496333537,6,25.610948608211423,50,20,0.0,575.9722779061948,50,1400000,108.43118274527221,14.438471447532331,39.49064635318356,0.006676911376416683,51.17579784101676,497.0716217053197,0.0,47.44711322945043,6.073213635316898,0.0,0.0,0.0,73.10092382409661,162.62415622181427,6,6.143840466389213,-0.0033318407367914915,46.222642846962195,2372.5371496333537,375.6235886410858,0.08,356.4778166244586,0.16180013118332923,0.0,5.965148105437298,67.05811645559103,180.01301731250607,20,257.3524912702281,623.3162451447939,47.447113229450416,0.6192806920504648,85.50713451236822,1348.980427252619,0.0,6,31.483430412433748,1.7838449912119405,223.17558628722634,6,39.806521541510584,1.0033125750661127,250,62.355556079509924,6,6,5.6809306144714355,20,0.0,0.0,4704.820549046732,6,88.91849225348544,2.5437175694884733,0.016,223.17558628722634,6,536.4299573164467,20,231.05911144288092,50,2.6643948347959854,6,9.566461169272555,0.2,243.42610617871014
0.0,103.01742791903526,82.16307693426717,144.4508139017587,0.0,50,1.1885835841713361,0.0,17.852583905014576,2339.8500768647777,20,20,31.219166055706427,4862.111820249272,20,0.0,0.03395749304452617,7,368.2434020186099,6.890015446402747,0.0,0.0,7,573.1745403361127,7,74.17088563708252,6.097905982021734,1.9007065756262158,60.58000118981292,44.56792295833127,0.0,0.0,0.0,0.0,0.0,563.4342054568532,108.84044674525447,2.130228010865324,200,58.287604379549116,258.58243453513853,0.0,329.7042444982192,0.15,20,5.5350435642325,7,209.54960814031597,0.0,53.756975992595144,25.710915346268855,20,0.0,1341.4246518619113,2.9398704744518414,264.4665951864621,7,0.0,466.4340955751539,-0.000989140709862113,14.337547946088439,12.22887274798472,0.08,0.002972557907924056,20,50,0.0,7,0.0,539.0432090658692,7,1.816861997518598,0.0,127.45930626871208,3.409802569193165,0.0,7,321.7771740662723,6.455261128752092,7,0.0,343.8910803539518,0.0,0.0,2037.2016999960488,0.0,2427.4394795228463,7,23.56972204551045,50,20,0.0,936.1187374939802,50,1600000,295.0901045242073,15.518531095327768,38.76998061082628,0.006560044828802347,50.98109898540524,495.3493845954188,0.0,31.466969454098134,4.7679198980062365,0.0,0.0,0.0,61.399499679882716,60.58000118981291,7,5.737037196971768,-0.003961698617786169,10.33317041400916,2427.4394795228463,293.5488879747891,0.0,321.77717406627227,0.03395749304452617,0.0,5.9650587287605195,55.33958755869344,151.75314868807098,20,18.403829981656404,734.2892419172853,31.466969454098134,1.816861997518598,46.25388165905912,1341.4246518619113,0.0,7,34.13230779050907,2.727533935867068,175.38029033249484,7,56.79381978581714,0.17255010689879066,250,75.71574430096325,7,7,5.674729347229004,20,0.0,0.0,4862.111820249272,7,74.65460665785128,2.2954517518871578,0.0,175.38029033249484,7,525.1305826066503,20,259.059349107445,50,1.59222677328976,7,8.699661503257065,0.65,196.29083247543417
0.0,116.27927595319214,95.71148531894889,123.75319118346283,0.0,50,1.3589532032490297,0.0,19.34557926393559,722.0822726053447,20,20,33.18789731078399,4902.075980998621,20,0.0,0.035484096437189645,8,216.52480650348167,5.101284398111965,0.0,0.0,8,625.5835222549108,8,233.5066961169479,4.177062884777187,1.4241255038648888,62.418924194716986,43.210129614702396,0.0,0.0,0.0,0.0,0.0,569.9467235046648,92.39363679317786,1.4685366935230273,200,28.07343168237808,354.3857952829308,0.0,370.46238337080075,0.45,20,5.579757586422903,8,208.57766462130564,0.0,70.16661833020872,12.43203704205583,20,0.0,1485.6762931664653,3.694388941406969,261.04380772954727,8,0.0,349.3606490718451,0.007136152125895023,4.007614222168816,40.50449202500924,0.08,0.00541574158705771,20,50,0.0,8,0.0,588.716131708497,8,2.6070536328121023,0.0,105.06390346720123,4.131749995707928,0.0,8,354.45977741972814,7.904488254259296,8,0.0,409.0137725279176,0.0,0.0,1326.4581039398556,0.0,2340.990962465195,8,13.318777771142422,50,20,0.0,489.6124661010517,50,1800000,82.00834175303764,13.397332378796253,30.67435226562884,0.0068374439142644405,47.17643205474187,494.193935578825,0.0,27.882995402343408,2.050495713276893,0.0,0.0,0.0,52.569297989774576,62.418924194716986,8,5.370609183204417,0.0017204105388373137,10.800576626725329,2340.990962465195,215.0741916592226,0.0,354.45977741972814,0.03548409643718964,0.0,2.854809463354102,64.90750183422061,170.6615622897399,20,17.17856068009718,801.5278393047035,27.88299540234342,2.597042379213236,39.691881078096515,1485.6762931664653,0.0,8,35.771693806695694,2.597042379213236,196.285190238678,8,36.7084738024847,0.19429839419308623,250,21.82389899587785,8,8,5.685816764831543,20,0.0,0.0,4902.075980998621,8,88.52696254337144,1.5625946643629072,0.0,196.28519023867793,8,515.2953414313824,20,233.3883966559781,50,0.9750728987950209,8,6.49463496071467,0.35,166.86006264114638
0.0,111.8518799966152,82.75274464607338,181.63875513745882,0.0,50,2.5115599274711404,0.0,14.806628682714068,455.6117389241819,20,20,31.407910644745954,4204.27785648912,20,0.0,0.05527561967623332,9,201.66773010388152,9.71801531073095,0.0,0.0,9,598.1337202367868,9,91.51671718154434,5.9585999623213235,1.8774336159281408,71.09747339619554,44.09560640089933,0.0,0.0,0.0,0.0,0.0,507.07595325512636,96.93479010808328,2.6336222559174765,200,11.817114927835151,346.84736989979615,0.0,377.03340312908045,0.35,20,6.757445136184492,9,217.07372466770403,0.0,51.933596143620285,27.306901053400388,20,0.0,1445.9977274087971,5.259361473385087,186.86653225846032,9,0.0,260.7099364971263,-0.005875366739928722,3.971648174783677,12.73020937432805,0.06,0.00350309070199728,20,50,0.0,9,0.0,521.0806658270635,9,0.5910004678589228,0.0,202.0576022829616,2.971987097580657,0.0,9,353.05859276532357,7.316616880658681,9,0.0,330.94603261576555,0.0,0.0,1068.524919771824,0.0,2447.6788000511237,9,27.029605260715062,50,20,0.0,409.9170599562366,50,2000000,42.78291433477466,12.325829464238218,356.2965300417429,0.00739206513389945,54.679325855038066,528.470872581694,0.0,28.915517105495887,5.045894714340214,0.0,0.0,0.0,87.58679515336522,71.09747339619555,9,4.0294379350229,-0.009378457441926003,12.110665974212072,2447.6788000511237,1821.9960676306964,0.0,353.0585927653235,0.055275619676233304,0.0,5.314387579649035,61.81741021555765,186.90817982521068,20,28.06876922186378,773.8100976498507,28.915517105495883,0.5910004678589228,33.29965895849222,1445.9977274087964,0.0,9,38.19704890836464,2.788382677235922,219.2269702964533,9,34.30449713098105,0.352281828867467,250,25.799477459153888,9,9,5.654534339904785,20,0.0,0.0,4204.27785648912,9,90.486813399631,1.3484898561484755,0.0,219.2269702964533,9,505.20280040636766,20,239.94855526187615,50,1.9475104693266232,9,7.335286327635868,0.25,368.8782140918973
