MetaTest/shelf-place-v2/Iteration,MetaTest/shelf-place-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/AverageDiscountedReturn,Average/Iteration,MetaTest/lever-pull-v2/StdReturn,peg-insert-side-v2/TerminationRate,peg-insert-side-v2/SuccessRate,MetaTest/Average/SuccessRate,door-open-v2/NumEpisodes,door-open-v2/AverageReturn,MetaTest/drawer-open-v2/MinReturn,reach-v2/Iteration,reach-v2/MinReturn,reach-v2/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/sweep-into-v2/AverageDiscountedReturn,sweep-v2/AverageDiscountedReturn,push-v2/MaxReturn,pick-place-v2/TerminationRate,window-open-v2/SuccessRate,push-v2/Iteration,pick-place-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/MaxReturn,MetaTest/Average/TerminationRate,pick-place-v2/SuccessRate,MetaTest/drawer-open-v2/MaxReturn,MetaTest/sweep-into-v2/StdReturn,reach-v2/MaxReturn,basketball-v2/TerminationRate,door-open-v2/AverageDiscountedReturn,Average/NumEpisodes,peg-insert-side-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/SuccessRate,MetaTest/sweep-into-v2/TerminationRate,GaussianMLPPolicy/LossAfter,basketball-v2/Iteration,MetaTest/sweep-into-v2/MinReturn,peg-insert-side-v2/MaxReturn,basketball-v2/StdReturn,MetaTest/sweep-into-v2/NumEpisodes,Average/TerminationRate,pick-place-v2/MaxReturn,MetaTest/shelf-place-v2/NumEpisodes,window-open-v2/AverageDiscountedReturn,MetaTest/door-close-v2/StdReturn,drawer-close-v2/TerminationRate,peg-insert-side-v2/StdReturn,MetaTest/door-close-v2/MaxReturn,MetaTest/lever-pull-v2/TerminationRate,MetaTest/door-close-v2/SuccessRate,button-press-topdown-v2/StdReturn,Average/MaxReturn,sweep-v2/MinReturn,button-press-topdown-v2/SuccessRate,sweep-v2/TerminationRate,drawer-close-v2/NumEpisodes,MetaTest/sweep-into-v2/MaxReturn,pick-place-v2/AverageReturn,reach-v2/NumEpisodes,Average/AverageReturn,MetaTest/sweep-into-v2/SuccessRate,Average/SuccessRate,pick-place-v2/StdReturn,drawer-close-v2/Iteration,MetaTest/lever-pull-v2/AverageDiscountedReturn,door-open-v2/Iteration,door-open-v2/TerminationRate,window-open-v2/StdReturn,door-open-v2/StdReturn,sweep-v2/Iteration,sweep-v2/NumEpisodes,GaussianMLPPolicy/KLBefore,MetaTest/drawer-open-v2/Iteration,MetaTest/door-close-v2/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,Average/AverageDiscountedReturn,pick-place-v2/NumEpisodes,basketball-v2/AverageReturn,sweep-v2/MaxReturn,drawer-close-v2/SuccessRate,drawer-close-v2/MaxReturn,reach-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/StdReturn,button-press-topdown-v2/MinReturn,sweep-v2/AverageReturn,MetaTest/drawer-open-v2/StdReturn,Average/StdReturn,MetaTest/drawer-open-v2/NumEpisodes,window-open-v2/Iteration,MetaTest/shelf-place-v2/TerminationRate,peg-insert-side-v2/AverageReturn,pick-place-v2/Iteration,GaussianMLPPolicy/LossBefore,MetaTest/lever-pull-v2/NumEpisodes,basketball-v2/SuccessRate,MetaTest/shelf-place-v2/AverageReturn,drawer-close-v2/AverageReturn,button-press-topdown-v2/AverageDiscountedReturn,push-v2/SuccessRate,basketball-v2/NumEpisodes,MetaTest/door-close-v2/NumEpisodes,MetaTest/lever-pull-v2/Iteration,reach-v2/AverageReturn,push-v2/AverageReturn,drawer-close-v2/StdReturn,MetaTest/door-close-v2/Iteration,push-v2/AverageDiscountedReturn,Average/MinReturn,push-v2/MinReturn,window-open-v2/MaxReturn,MetaTest/lever-pull-v2/SuccessRate,window-open-v2/AverageReturn,MetaTest/Average/StdReturn,MetaTest/door-close-v2/MinReturn,MetaTest/Average/Iteration,MetaTest/lever-pull-v2/AverageReturn,push-v2/TerminationRate,MetaTest/sweep-into-v2/Iteration,MetaTest/shelf-place-v2/MinReturn,Iteration,MetaTest/Average/AverageDiscountedReturn,sweep-v2/SuccessRate,window-open-v2/NumEpisodes,MetaTest/drawer-open-v2/SuccessRate,basketball-v2/MinReturn,MetaTest/Average/AverageReturn,MetaTest/drawer-open-v2/TerminationRate,basketball-v2/MaxReturn,drawer-close-v2/MinReturn,peg-insert-side-v2/NumEpisodes,peg-insert-side-v2/MinReturn,MetaTest/drawer-open-v2/AverageReturn,peg-insert-side-v2/Iteration,reach-v2/StdReturn,MetaTest/shelf-place-v2/MaxReturn,MetaTest/lever-pull-v2/MinReturn,GaussianMLPPolicy/Entropy,reach-v2/SuccessRate,push-v2/StdReturn,button-press-topdown-v2/AverageReturn,basketball-v2/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,MetaTest/door-close-v2/TerminationRate,TotalEnvSteps,drawer-close-v2/AverageDiscountedReturn,door-open-v2/MinReturn,door-open-v2/SuccessRate,MetaTest/door-close-v2/AverageReturn,window-open-v2/MinReturn,window-open-v2/TerminationRate,pick-place-v2/MinReturn,button-press-topdown-v2/NumEpisodes,MetaTest/Average/MinReturn,push-v2/NumEpisodes,button-press-topdown-v2/Iteration,MetaTest/sweep-into-v2/AverageReturn,door-open-v2/MaxReturn,button-press-topdown-v2/TerminationRate,sweep-v2/StdReturn,button-press-topdown-v2/MaxReturn,MetaTest/Average/MaxReturn
49,3.079976273001516,1836.7705078218842,49,98.361084133764,0.0,0.0,0.24,20,619.9812970877376,1090.4154331506206,49,845.1844148576396,0.0,250,638.6021950629906,48.98407754997088,808.6280214124648,0.0,0.8,49,5.674280845033175,405.0928591172226,0.0,0.0,2525.265282647485,893.6585635753505,3963.7427653166556,0.0,126.37380330137225,200,3.5902135333749188,0.0,0.0,-0.0031261444091796875,49,35.062118371685195,37.369474547733674,250.80184209771392,50,0.0,41.27137761461943,50,105.00393101980782,340.3649462509389,0.0,8.706714838993875,3904.8049217976777,0.0,1.0,69.54551063777103,4812.283877127784,32.753065007650555,0.85,0.0,20,3666.245482642065,23.866262215535368,20,875.2228546764838,0.18,0.295,8.856984055399574,49,248.66736831939707,49,0.0,581.3829299973262,248.77275622480872,49,20,0.0,49,3299.590530859481,0.0066652074456214905,131.28889891597942,20,112.49678214253834,1709.5356461107922,0.95,4812.283877127784,322.51160690162976,8.900878873498266,381.96872550829374,300.91993522441885,314.55839763763214,1283.3624353361397,50,49,0.0,17.52761964310467,49,-0.0016134498873725533,50,0.0,3.079976273001516,4063.013164323308,106.43771170378523,0.1,20,50,49,1789.6499343972368,302.3413347536632,1081.687187971641,49,55.95770496922709,6.279108763192107,50.30133526216617,2418.5247341768873,0.0,1014.6158141011186,1303.04322564707,2371.7035997379294,49,248.66736831939704,0.0,49,0.0,49,1205.3421156673508,0.05,20,0.02,14.793613118201451,1205.342115667351,0.0,891.3821465534771,125.35445486594065,20,9.0858410453345,1836.7705078218848,49,862.4017177291481,49.322548905496205,61.787397208129434,5.508730411529541,0.2,227.65241190451945,507.8164028761771,14.326707173575638,0.0015126945218071342,0.0,10000000,524.0289521620175,359.7481926104713,0.0,3299.590530859481,294.589358239882,0.0,6.279108763192107,20,0.0,20,49,638.6021950629906,917.2075746459137,0.0,344.7145195402753,744.505677144024,3904.8049217976777
50,4.7108691960683675,1973.4226582603937,50,101.50822981268446,0.0,0.0,0.236,20,428.7544086542258,1143.617832332324,50,369.9297033511648,0.0,250,576.3679707822798,48.75897013565218,847.3628837607351,0.0,1.0,50,5.728588959333632,414.2038875130444,0.0,0.0,2510.1562475704595,673.016106167363,1277.4847676156055,0.0,114.34902427177299,200,5.573651739363927,0.0,0.0,-7.665484736207873e-05,50,34.52714438411728,318.77027273962193,128.82734666511047,50,0.0,193.09664927709872,50,153.3480610738445,664.6777201026614,0.0,87.44200650110061,3687.5194735132973,0.0,0.98,318.6926376899722,4551.847391462828,46.55595823426377,0.7,0.0,20,3430.9720921188946,28.35687064381242,20,677.1892238316462,0.2,0.28,38.78553412529166,50,257.2632431103247,50,0.0,106.15000560846492,111.66411791785143,50,20,0.0,50,2845.758998082689,0.00999457761645317,87.76068079279523,20,73.70702606084957,648.9727416676851,1.0,4551.847391462828,121.82965841556079,11.893225216290816,404.45977409180733,231.11238150892171,338.4648696130783,996.5793625522595,50,50,0.0,54.2241068723941,50,0.0005841389065608382,50,0.0,4.710869196068368,3145.5783438932663,111.32829310640477,0.1,20,50,50,595.0940842077591,264.5095171445747,1219.7775907450966,50,50.539988142184924,5.1090530846161,84.64464368318554,1630.6041690000498,0.0,1361.3728241000103,1184.0087740717752,407.2858332832319,50,257.2632431103246,0.0,50,0.0,50,1131.504747886351,0.0,20,0.0,9.21623828395413,1131.504747886351,0.0,432.1065534679939,334.8013658806489,20,9.632257613081928,1973.4226582603933,50,232.55321112997203,52.78426953704406,60.47992232573927,5.540802478790283,0.0,197.6763618146975,589.1826752306489,8.283253593892294,0.000660793753922917,0.0,10200000,257.86731848994225,364.0513023469451,0.0,2845.758998082689,1176.7508032238243,0.0,5.1090530846161,20,0.0,20,50,576.3679707822798,907.966928053125,0.0,140.83984931340606,1938.0591781968355,3687.5194735132973
51,1.6733683902236545,1924.129935171189,51,102.71700707564729,0.0,0.0,0.18,20,412.17789203273105,1058.9639489742754,51,165.0381905908129,0.0,250,408.39969947325415,49.73961507868898,1299.1307940812535,0.0,0.7,51,5.941095574379264,411.9352264643453,0.0,0.0,2440.2157713888587,377.6380051880175,1037.3445740164027,0.0,116.96813621380227,200,9.606775438291432,0.0,0.0,-0.001013134140521288,51,17.65271989820811,340.2634552596384,160.2887459026697,50,0.0,55.86282406185934,50,97.0467691888667,961.8057040890986,0.0,97.93333580031188,3300.9752764487976,0.0,0.8,236.8340919331353,4745.420557432086,29.060875858379788,0.55,0.0,20,1862.2016635492319,26.128736012800164,20,655.3100879892155,0.1,0.22,11.698484736710393,51,251.54095400757018,51,0.0,442.22601566664696,31.813557262350265,51,20,0.0,51,1954.2499878836052,0.009825237095355988,95.2978907556681,20,61.89317504385987,1070.2948646663563,0.85,4745.420557432086,107.1127563016425,4.417887096969385,436.5095695415076,263.09274674435784,369.67514477578874,1102.5343980459938,50,51,0.0,69.59824046751723,51,-0.00017917793593369424,50,0.0,1.673368390223654,3441.168133702145,127.15337187694226,0.1,20,50,51,468.9315740312446,301.4818361951772,1547.885835685291,51,49.4723993673726,3.9526804680877743,90.90631431614017,1496.6975670767204,0.0,908.2041772924604,984.2801099404211,255.018570552375,51,251.5409540075702,0.0,51,0.0,51,907.9987889851683,0.0,20,0.0,12.416445114800174,907.9987889851684,0.0,759.9304140384593,3.9526804680877743,20,11.486710781405145,1924.129935171189,51,263.9178478332143,22.87430848764552,58.32223986717013,5.557079792022705,0.0,251.77683385040484,600.4243683698612,8.93809338803646,0.0008339562045875937,0.0,10400000,380.9998951286586,356.4574446851896,0.0,1954.2499878836052,267.1309267791266,0.0,10.949387181687666,20,0.0,20,51,408.3996994732541,495.3449331653165,0.0,216.37105365344829,1597.72827576703,3300.9752764487976
52,2.8136475175638584,1880.1661903092242,52,102.3407768702798,0.0,0.0,0.236,20,591.1432066967585,1012.8001496268829,52,202.00153911488397,0.0,250,708.504637790281,56.03030170614195,380.2222728591033,0.0,0.95,52,5.705834035105232,420.00127606458153,0.0,0.0,2439.291915827331,633.4011171234897,1983.853847337936,0.0,124.23388134201566,200,10.672804363162502,0.0,0.0,-0.0009990375256165862,52,16.375994710157798,283.03770734215675,119.50212485157874,50,0.0,72.68754466678911,50,120.77733022881482,711.893111236006,0.0,90.83076228530533,3591.999143658466,0.0,0.94,308.4798663376867,4735.437449358926,30.734262359799644,0.55,0.0,20,2918.098211259181,24.783120051411455,20,793.3923287177505,0.24,0.25,14.036571193913774,52,258.54889712962137,52,0.0,370.9888515251431,234.22460338984308,52,20,0.0,52,2649.551375605371,0.009739029221236706,114.699743227226,20,63.67102817686673,573.4901059514348,1.0,4735.437449358926,149.6503760357492,5.6171639445987775,439.7092530195791,250.19178387356115,407.79354549786933,1221.2264382377286,50,52,0.0,72.11249172968063,52,-0.00010088747512781993,50,0.0,2.8136475175638576,4198.780501867079,135.9603465054401,0.0,20,50,52,717.4381590861142,208.36727051464513,494.9206598253297,52,37.31600494974338,8.922026849405931,104.57137479924688,1619.662431565578,0.0,1169.4894863583095,1109.926549351083,304.71972966199246,52,258.5488971296213,0.0,52,0.0,52,1099.9169496704121,0.0,20,0.0,14.133684684606973,1099.9169496704124,0.0,534.840478747664,2798.1100158570516,20,11.0615350748431,1880.1661903092245,52,493.3543376442705,25.204753370708428,56.41835957235368,5.576859474182129,0.0,62.65085059950579,637.9462388230777,8.616212962747564,0.0008981500504887663,0.0,10600000,498.0343401433394,375.94003368173856,0.0,2649.5513756053715,262.00469321916364,0.0,8.922026849405931,20,0.0,20,52,708.5046377902811,953.9087513805928,0.0,146.67772236810217,1932.9753487008547,3591.999143658466
53,6.120400298334394,1932.1248605371813,53,101.53397639417001,0.0,0.0,0.24,20,543.8807306788742,1107.0961125527053,53,260.2433909652569,0.0,250,733.7469264905246,56.62759569886155,564.9831044884503,0.0,1.0,53,6.665956899446923,395.67830455841465,0.0,0.0,2503.934608781127,1020.6139899945543,735.5876352542215,0.0,119.24486788040869,200,6.1228436790211225,0.0,0.0,-0.0014847941929474473,53,36.601632099723126,166.79156567035298,260.29637075209916,50,0.0,89.68986513261987,50,111.86558091158531,776.7427664089457,0.0,46.80138889377606,3842.9443869434053,0.0,0.98,492.2209484789087,4766.911961792123,49.70161270458889,0.75,0.0,20,3822.748496023543,30.899217169229377,20,768.9545205636418,0.22,0.29,21.35838056106035,53,252.94314971638113,53,0.0,305.95739931536184,197.3762925243929,53,20,0.0,53,2643.8526017203426,0.009949150495231152,114.06270060627328,20,133.1191111586014,1393.1744513930205,1.0,4766.911961792123,93.07459278261828,26.46136612863271,360.6900033274492,280.1543494925678,365.05272842775054,1243.368630031284,50,53,0.0,44.38902485364487,53,-0.00043765114969573915,50,0.0,6.120400298334391,4277.626692192638,145.20775176713246,0.1,20,50,53,422.9196435638779,213.21222134695077,572.1862562174921,53,41.92929662436252,7.537328965159797,99.0853078460213,2194.100429060839,0.0,1040.0881865149236,1175.792547340171,464.28240067542913,53,252.94314971638113,0.0,53,0.0,53,1113.7575877525528,0.05,20,0.0,13.270073483336725,1113.7575877525528,0.0,920.5136984188923,2487.4901538512295,20,7.537328965159797,1932.1248605371811,53,103.05874760278616,188.0066348685852,67.8416927835911,5.57535982131958,0.0,115.09979248791826,703.2560286651095,17.272136049999194,0.0010471430432517081,0.0,10800000,542.6163837692968,396.1234112004345,0.0,2643.8526017203426,708.9081018227038,0.0,9.003076772754568,20,0.0,20,53,733.7469264905246,920.3232682267936,0.0,286.964631041727,2627.109707665823,3842.9443869434053
54,1.2688919251776112,1820.8152111981078,54,103.03732415101375,0.0,0.0,0.24,20,447.18857814471966,1018.3368792818596,54,244.35280971288816,0.0,250,585.7066388395557,55.45640965579041,930.9049586516157,0.0,0.85,54,6.298251465611949,405.4015261190193,0.0,0.0,2432.838987440769,797.9113543543881,2443.959491707721,0.0,116.32526319969206,200,8.450099289938901,0.0,0.0,-0.0003718832158483565,54,42.18994100849387,305.29571296845495,274.0108900315028,50,0.0,61.04989992154286,50,115.20829887020552,259.91752196177373,0.0,104.16748534211663,3934.10713749605,0.0,1.0,335.8487208930486,4781.699633858275,61.10441822620935,0.5,0.0,20,3812.989032024953,24.799349509288454,20,773.1825566089409,0.2,0.24,13.447523836116263,54,248.3937175728857,54,0.0,467.0895787511946,75.43808821294252,54,20,0.0,54,3530.7596114053285,0.006409322377294302,106.68711956107902,20,161.74383261028612,547.1290479394947,1.0,4781.699633858275,157.13691449801954,2.7589126635449204,435.9522874072147,302.8432802893342,439.58773445240337,1144.0810794585086,50,54,0.0,93.16970932624325,54,3.5049459256697446e-05,50,0.0,1.2688919251776112,3922.2426755895767,133.81291141457584,0.05,20,50,54,789.9960856981671,290.37487504853965,587.5001660756284,54,52.07976733868404,3.04639176833789,55.947327635029836,1919.9757402410828,0.0,1036.8195827046814,1373.9585671297946,2891.7099442869294,54,248.39371757288575,0.0,54,0.0,54,1237.3888141882112,0.0,20,0.0,14.333249532096843,1237.3888141882112,0.0,934.3048387582604,2511.867780182491,20,11.219428843579225,1820.8152111981078,54,539.0964019046769,13.245605364621177,59.20829074813356,5.587162494659424,0.0,240.57637137662306,662.6475971685721,22.459970348460274,0.00040693267510505393,0.0,11000000,399.64330952981163,363.4117192320722,0.0,3530.7596114053285,282.7616681934498,0.0,3.04639176833789,20,0.0,20,54,585.7066388395556,686.4123425909112,0.0,131.3538074215218,2007.8396152764963,3934.10713749605
55,13.058525916011211,1943.9599056124996,55,104.15722663391257,0.0,0.0,0.232,20,439.50186532041306,1097.7129006337404,55,251.449953256669,0.0,250,642.54521644097,56.534064883563715,883.9015029886721,0.0,0.95,55,5.0281528023676,404.2183164727597,0.0,0.0,2537.6442890774147,916.007583578689,1140.2815456878868,0.0,116.99778915098815,200,10.54183796654417,0.0,0.0,-0.0011228090152144432,55,24.40440739693809,382.69355976077657,277.86411943404323,50,0.0,44.63660425998695,50,146.14357163919232,383.7105374769265,0.0,123.0840977171912,4029.058601842424,0.0,1.0,147.1853527341969,4765.674964328764,49.300410439030465,0.65,0.0,20,3892.2505085721214,23.04501344940758,20,805.8397770445209,0.16,0.28,8.999871730347822,55,247.33047748830543,55,0.0,364.29195841663113,127.17068373514448,55,20,0.0,55,3469.9071102320368,0.009989551268517971,111.67081163473007,20,141.8721355718343,584.5856141230358,1.0,4765.674964328764,141.0994629540515,46.31950660127365,365.61099900835575,302.9455984106413,342.9062445609267,1169.0696721060694,50,55,0.0,95.29441689366159,55,0.00028150720754638314,50,0.0,13.058525916011213,4016.9623586698194,117.76668998170376,0.15,20,50,55,649.1494996712889,362.6470103956172,497.82217839101384,55,79.97232631987029,4.202442833479841,83.98485537653686,2273.1629112797964,0.0,1491.3669893684469,1373.3120352087071,2338.423582446868,55,247.3304774883055,0.0,55,0.0,55,1263.3602471379647,0.05,20,0.0,12.0034179160406,1263.3602471379647,0.0,885.7530803070865,2754.0951670289683,20,6.755535041701883,1943.9599056124996,55,241.70308521306163,260.12734135046423,52.4293126306479,5.583542346954346,0.0,222.89843626248629,535.6128826940774,16.709038765537073,0.0014043162227608263,0.0,11200000,425.915181883482,362.4040908256209,0.0,3469.907110232037,294.84771229410296,0.0,4.202442833479841,20,0.0,20,55,642.5452164409699,868.9597622744167,0.0,165.74928124797356,948.0971319785258,4029.058601842424
56,1.561322413784093,1795.3722918446003,56,104.00701353525298,0.0,0.0,0.244,20,572.4690260381192,1105.6290432302603,56,281.9755753578169,0.0,250,721.9705021891219,51.36403997691413,702.5411509389772,0.0,1.0,56,7.776205506608582,398.07367034676514,0.0,0.0,2315.6159393805096,900.4644694897975,1739.777840894592,0.0,123.73118104399161,200,7.095640805778805,0.0,0.0,-0.0005338420160114765,56,26.61693703478046,268.6927140546195,193.46166882481896,50,0.0,324.42366888950426,50,140.56811386412338,271.90065920092206,0.0,81.72411027019255,4058.065658589102,0.0,1.0,41.01567180496664,4824.01582031205,33.08610883491,0.55,0.0,20,3597.1456212713388,44.85075508693292,20,757.1054745485474,0.22,0.27,66.06986636373605,56,247.042458338864,56,0.0,257.85803442053026,233.09944708453344,56,20,0.0,56,3558.950286885889,0.006536572240293026,113.73285030656399,20,67.12220793366106,525.5389348001877,1.0,4824.01582031205,115.69594680328805,4.217005525129937,432.0229077553174,258.78487400194507,326.0319538347502,1197.8589997843185,50,56,0.0,61.36242228578105,56,-1.0747931810328737e-05,50,0.0,1.5613224137840929,3919.4013409863037,102.82203464839706,0.15,20,50,56,532.6421453914705,307.5195512539458,1301.2537402193761,56,58.50079172560707,7.831016663647988,142.3442644649199,1705.406838427834,0.0,1295.2065598776423,1376.429938273651,2562.5915545304033,56,247.04245833886407,0.0,56,0.0,56,1264.979372334452,0.0,20,0.0,11.679734631405593,1264.979372334452,0.0,909.6645663976943,336.1359238774525,20,8.708199556384553,1795.3722918445999,56,306.03844307290177,18.95393175933964,49.19318958863024,5.581206798553467,0.0,139.88795689120556,511.6958626296725,10.802930604341721,0.0005230940842011478,0.0,11400000,518.9716180865895,360.8240713305416,0.0,3558.95028688589,921.3622116783149,0.0,7.831016663647988,20,0.0,20,56,721.970502189122,905.8584411107203,0.0,137.5909565808269,572.8971297048431,4058.065658589102
57,7.418948987320935,1808.5046776452934,57,100.97051889777266,0.0,0.0,0.24,20,408.8452339234447,1073.5811519262124,57,287.7220779791255,0.0,250,617.4225993062381,47.870139750398636,1782.1519885614098,0.0,0.9,57,6.060837285451186,404.198949949317,0.0,0.05,2259.121591356419,954.5183209640852,1300.090617261918,0.0,106.48740665731091,200,9.27744112144612,0.0,0.0,-0.0006030862568877637,57,28.399132549910775,220.27861613936466,177.6136280475174,50,0.0,43.27803307563127,50,139.62712661569267,238.56615682709875,0.0,73.56525296229904,4001.068704593278,0.0,1.0,532.6035470416921,4750.293104227056,38.3620166037892,0.6,0.0,20,3898.336287416397,23.188430943756313,20,796.6349462579885,0.18,0.255,8.559762993196593,57,249.8250613764503,57,0.0,410.00251762326087,26.921866323914344,57,20,0.0,57,3686.7622935232266,0.006449300795793533,122.91807398994897,20,72.03135935739084,595.7844551208614,0.95,4750.293104227056,138.885678711538,27.955062689853577,385.0906483347589,249.78070199885852,321.05082804829254,1232.0419899126107,50,57,0.0,70.99426310357717,57,0.00028252668562345207,50,0.0,7.418948987320934,4109.189804440486,176.87834926498996,0.05,20,50,57,665.0332768742308,357.54971715725975,992.088859737371,57,78.46798210338281,7.465905530138613,88.1175116880821,1711.8352978268144,0.0,1216.3436684525113,1433.4184373745786,3056.0407453630974,57,249.82506137645024,0.0,57,0.0,57,1273.986716167706,0.0,20,0.02,7.465905530138613,1273.9867161677062,0.0,827.2508219201599,41.43223323863798,20,8.428056717523017,1808.5046776452937,57,272.3674694379754,141.58077578502602,47.67439653632081,5.5931854248046875,0.0,388.69128433821606,793.3930063283696,11.866912258673043,0.0008856129425112158,0.0,11600000,513.7588661306063,361.54484566993455,0.0,3686.7622935232266,288.2288995250844,0.0,9.033535161232473,20,0.0,20,57,617.422599306238,469.90350992800865,0.0,147.2723306694236,2499.8433193964584,4001.068704593278
58,2.543367563473319,1834.5806868428615,58,106.63898906143785,0.0,0.0,0.256,20,394.5278211660231,1121.9494585227917,58,403.73409589960175,0.0,250,609.154710618945,49.34888838992906,974.64927410323,0.0,0.75,58,7.361190507351729,394.9921821116093,0.0,0.05,2312.740785257284,896.4992022641737,2579.525799559784,0.0,107.69278580902733,200,11.067632014721744,0.0,0.0,-0.0006222989177331328,58,32.72298554785766,266.7187656012816,194.75815176754338,50,0.0,267.10290092324993,50,129.91011989067198,187.83667286043305,0.0,88.28956176903803,4283.324622374314,0.0,1.0,128.1295242957134,4796.546692603874,66.23542323904235,0.4,0.0,20,3521.21611083106,39.75912818346522,20,863.5438795906418,0.28,0.22,57.106605348196,58,247.44712093957102,58,0.0,676.3236667886931,16.830988289521695,58,20,0.0,58,3876.139452467491,0.00648511853069067,142.15567536762995,20,66.66530227412873,497.0497430181292,1.0,4796.546692603874,269.82157729900416,11.844118556353878,419.10394781071517,265.5610855300651,318.8111936661559,1338.6015942274137,50,58,0.0,79.89883241873353,58,-0.0001828908280003816,50,0.0,2.543367563473319,4548.198006895723,116.99440303831075,0.0,20,50,58,1323.3939003719279,268.39735066882633,237.65308757849996,58,64.86996619467473,4.212149375186461,67.2577693185141,2171.961013245882,0.0,1104.5607427830903,1492.7805877626358,3393.9345638281907,58,247.44712093957102,0.0,58,0.0,58,1313.9730676864685,0.0,20,0.0,10.46378987286168,1313.9730676864683,0.0,914.918303127892,3854.4124750463,20,8.123067708224275,1834.5806868428615,58,686.4924625367609,70.9540157019593,48.25048866080336,5.570319175720215,0.0,208.01814535061357,544.476625614436,9.7883142997277,0.00043940808973275125,0.0,11800000,654.7018762328803,358.98308855817345,0.0,3876.1394524674915,296.746406572165,0.0,4.212149375186461,20,0.0,20,58,609.154710618945,435.44556596775533,0.0,129.9707375591833,920.4550133817892,4283.324622374314
59,0.7404278587228015,1767.491081043101,59,104.27585215292827,0.0,0.0,0.248,20,703.8081121452781,1121.4373290554,59,341.9585986396987,0.0,250,635.3538950938447,56.05299139374366,3243.026740277208,0.0,0.65,59,5.2643967953112405,401.0552631093402,0.0,0.0,2290.036043115086,823.5314805261221,1209.2841012840927,0.0,133.85462528979156,200,7.987359808940174,0.0,0.0,-0.0012653698213398457,59,42.88091154378495,232.51630584116216,270.79758182938343,50,0.0,42.83719575383721,50,88.93320859576986,175.47781135531446,0.0,61.822688412272186,4155.949591727993,0.0,1.0,66.17783042446536,4746.13320346837,35.5398025639256,0.5,0.0,20,2961.5106223855832,23.246805404089617,20,800.9940191001538,0.24,0.225,11.679238039553839,59,249.83860583055855,59,0.0,319.63983090392486,261.5417641366026,59,20,0.0,59,3794.23881417886,0.0064370399340987206,122.88898810221694,20,140.7776352656852,809.2714594312635,1.0,4746.13320346837,157.74180128808604,2.5204053653490135,440.1777409347362,311.0528955783274,317.2307860584819,1255.4390286891926,50,59,0.0,67.61058613910998,59,-0.0006838415865786374,50,0.0,0.7404278587228016,4375.549009787921,115.17903893736359,0.1,20,50,59,687.7432670819865,441.2191559766412,383.38891240592784,59,79.96369288557241,5.257685755354626,71.39961771391225,1101.5575629505577,0.0,689.5488246265395,1448.6136759321896,3434.7472024971994,59,249.83860583055855,0.0,59,0.0,59,1289.5325648010173,0.0,20,0.0,7.507577806616942,1289.5325648010173,0.0,866.715483234771,3279.874776378071,20,9.648868515883851,1767.491081043101,59,256.84354254182233,15.051609481860929,49.146192641575496,5.553726673126221,0.0,663.3136302402705,569.3838989959606,15.631715340123531,0.0005815282347612083,0.0,12000000,568.2810506874673,357.89260067197637,0.0,3794.2388141788597,266.0033808312092,0.0,5.257685755354626,20,0.0,20,59,635.3538950938444,954.1044987744777,0.0,205.4324681013853,690.2537204292049,4155.949591727993
